timestamp,symbol,realized_pnl,unrealized_pnl,total_pnl,commission_cost,tax_cost,slippage_cost,impact_cost,spread_cost,total_cost,gross_pnl,net_pnl
2026-03-17 09:00:00,068270,9857384.761373151,0.0,9857384.761373151,19221.900284677646,0.0,18580.150827220055,6602.769586183421,0.0,44404.82069808112,9857384.761373151,9838162.861088473
2026-03-17 09:00:40,068270,0.0,-16899.508860074216,-16899.508860074216,1818.9974263290112,0.0,16923.09261694052,2152.508562299748,0.0,20894.598605569277,-16899.508860074216,-18718.506286403226
2026-03-17 09:00:45,068270,0.0,-26953.11021567788,-26953.11021567788,1140.6455402033403,0.0,10066.910754189561,804.6651983362099,0.0,12012.221492729112,-26953.11021567788,-28093.75575588122
2026-03-17 09:13:25,068270,-54415.39377536718,0.0,-54415.39377536718,38369.24854705861,0.0,122692.43833434724,3457.4580312240005,0.0,164519.14491262985,-54415.39377536718,-92784.64232242579
2026-03-17 09:25:50,068270,0.0,-27522.26338834595,-27522.26338834595,2945.3283395082517,0.0,20456.40278499877,3527.2073224900328,0.0,26928.938446997054,-27522.26338834595,-30467.5917278542
2026-03-17 09:25:50,068270,0.0,-55044.5267766919,-55044.5267766919,2945.3283395082517,0.0,20456.40278499877,3527.2073224900328,0.0,26928.938446997054,-55044.5267766919,-57989.85511620015
2026-03-17 09:25:50,068270,0.0,-82566.79016503785,-82566.79016503785,2945.3283395082517,0.0,20456.40278499877,3527.2073224900328,0.0,26928.938446997054,-82566.79016503785,-85512.1185045461
2026-03-17 09:25:50,068270,0.0,-110089.0535533838,-110089.0535533838,2945.3283395082517,0.0,20456.40278499877,3527.2073224900328,0.0,26928.938446997054,-110089.0535533838,-113034.38189289205
2026-03-17 09:25:50,068270,0.0,-137611.31694174372,-137611.31694174372,2945.3283395082517,0.0,20456.40278499877,3527.2073224900328,0.0,26928.938446997054,-137611.31694174372,-140556.64528125196
2026-03-17 09:26:05,068270,-587.719509712013,99402.34646905714,98814.62695934513,5582.705590607124,0.0,3430.048496862026,73.96376308280117,0.0,9086.717850551951,98814.62695934513,93231.92136873801
2026-03-17 09:26:05,068270,-587.719509712013,96416.009879858,95828.29037014599,5582.705590607124,0.0,3430.048496862026,73.96376308280117,0.0,9086.717850551951,95828.29037014599,90245.58477953887
2026-03-17 09:26:05,068270,-587.719509712013,93429.67329065886,92841.95378094685,5582.705590607124,0.0,3430.048496862026,73.96376308280117,0.0,9086.717850551951,92841.95378094685,87259.24819033973
2026-03-17 09:26:10,068270,-27292.677630867547,45434.978107101226,18142.30047623368,89687.25212301187,0.0,37242.759749090175,19006.261187031625,0.0,145936.27305913367,18142.30047623368,-71544.9516467782
2026-03-17 09:26:10,068270,-27292.677630861,0.0,-27292.677630861,89687.25212301187,0.0,37242.759749090175,19006.261187031625,0.0,145936.27305913367,-27292.677630861,-116979.92975387287
2026-03-17 09:26:10,068270,45993462.627185576,0.0,45993462.627185576,89687.25212301187,0.0,37242.759749090175,19006.261187031625,0.0,145936.27305913367,45993462.627185576,45903775.37506256
2026-03-17 09:34:55,068270,0.0,-63279.54648856132,-63279.54648856132,6014.441931973284,0.0,63379.57149302758,14302.117947753944,0.0,83696.1313727548,-63279.54648856132,-69293.9884205346
2026-03-17 09:35:00,068270,0.0,-76136.89859918482,-76136.89859918482,1472.5286028165933,0.0,12874.213749066055,858.476475980838,0.0,15205.218827863488,-76136.89859918482,-77609.4272020014
2026-03-17 10:46:00,068270,0.0,-100860.092083958,-100860.092083958,2730.4459790227165,0.0,24756.81807988539,2476.5571331475962,0.0,29963.8211920557,-100860.092083958,-103590.53806298072
2026-03-17 10:56:30,068270,40493.24906895496,165216.69121952538,205709.94028848034,38371.26156312626,0.0,21593.70281894568,2426.708189593093,0.0,62391.672571665025,205709.94028848034,167338.67872535408
2026-03-17 10:56:30,068270,41269.868930320255,98293.47452300877,139563.34345332903,38371.26156312626,0.0,21593.70281894568,2426.708189593093,0.0,62391.672571665025,139563.34345332903,101192.08189020277
2026-03-17 10:56:30,068270,43104.01370929554,31370.25782649216,74474.2715357877,38371.26156312626,0.0,21593.70281894568,2426.708189593093,0.0,62391.672571665025,74474.2715357877,36103.00997266144
2026-03-17 10:56:30,068270,42902.31805178337,0.0,42902.31805178337,38371.26156312626,0.0,21593.70281894568,2426.708189593093,0.0,62391.672571665025,42902.31805178337,4531.056488657108
2026-03-17 10:56:30,068270,19677570.032372437,0.0,19677570.032372437,38371.26156312626,0.0,21593.70281894568,2426.708189593093,0.0,62391.672571665025,19677570.032372437,19639198.77080931
2026-03-17 11:19:55,068270,0.0,-76110.00182253623,-76110.00182253623,7443.841500273381,0.0,44849.42858512279,15633.979405905646,0.0,67927.24949130182,-76110.00182253623,-83553.84332280961
2026-03-17 11:19:55,068270,0.0,-152220.00364507246,-152220.00364507246,7443.841500273381,0.0,44849.42858512279,15633.979405905646,0.0,67927.24949130182,-152220.00364507246,-159663.84514534584
2026-03-17 11:19:55,068270,0.0,-228330.00546762982,-228330.00546762982,7443.841500273381,0.0,44849.42858512279,15633.979405905646,0.0,67927.24949130182,-228330.00546762982,-235773.8469679032
2026-03-17 11:19:55,068270,0.0,-304440.0072901449,-304440.0072901449,7443.841500273381,0.0,44849.42858512279,15633.979405905646,0.0,67927.24949130182,-304440.0072901449,-311883.8487904183
2026-03-17 11:19:55,068270,0.0,-380550.00911268115,-380550.00911268115,7443.841500273381,0.0,44849.42858512279,15633.979405905646,0.0,67927.24949130182,-380550.00911268115,-387993.8506129545
2026-03-17 11:20:20,068270,-31214.448084433738,179559.99270985508,148345.54462542135,96709.0713297893,0.0,44936.23246837122,15580.537347310677,0.0,157225.8411454712,148345.54462542135,51636.47329563205
2026-03-17 11:20:20,068270,-31214.448084433738,134669.9945323913,103455.54644795757,96709.0713297893,0.0,44936.23246837122,15580.537347310677,0.0,157225.8411454712,103455.54644795757,6746.4751181682805
2026-03-17 11:20:20,068270,-31214.44808444078,89779.99635492754,58565.54827048676,96709.0713297893,0.0,44936.23246837122,15580.537347310677,0.0,157225.8411454712,58565.54827048676,-38143.52305930253
2026-03-17 11:20:20,068270,-31214.448084433738,44889.99817746377,13675.550093030033,96709.0713297893,0.0,44936.23246837122,15580.537347310677,0.0,157225.8411454712,13675.550093030033,-83033.52123675926
2026-03-17 11:58:15,068270,0.0,4558.841567900818,4558.841567900818,4347.0871734914335,0.0,40387.36214314314,5088.237713655254,0.0,49822.687030289824,4558.841567900818,211.75439440938408
2026-03-17 11:58:20,068270,0.0,4308.585737720132,4308.585737720132,30.825038374527917,0.0,250.5609604201655,0.25614211299604506,0.0,281.64214090768945,4308.585737720132,4277.760699345604
