timestamp,symbol,side,filled_qty,fill_price,fee,slippage_bps,market_impact_bps,latency_ms,parent_id,order_id
2026-03-17 09:00:00,034020,BUY,93,107229.73724261415,1495.8548345344673,7.441646534218564,2.77529095792365,1.4264732973513936,0c2c3fc7-7c14-40ad-b928-3cffacec4f42,e081016c-ea86-47d7-bde4-663be95ac3f6
2026-03-17 09:03:05,034020,SELL,186,107028.76115526863,38819.331671015934,1.9840116516928072,2.8351497599261632,1.4188923135086995,a8ee0d32-f5c8-40f2-a1e5-832d3141d65a,9ec7b16b-c481-4fc2-9268-0a34a4450b3d
2026-03-17 09:03:55,034020,BUY,186,106925.3363674609,2983.2168846521595,7.050666117070572,2.3712089341037954,1.5666671556375538,10ecd207-9868-4898-a3a2-afe964280000,e9fab6a7-e775-4d16-b301-3e20239fe9b8
2026-03-17 09:09:05,034020,SELL,186,106282.24572772313,38548.57052544518,6.370876565761197,1.6694191139511352,1.4794849296490762,5c4928cd-823b-4122-a5fc-6261a9b78a9e,579cff7b-17f3-4331-8150-716b2c8019e9
2026-03-17 09:09:05,034020,BUY,186,106417.75427227687,2969.055344196525,6.370876565761197,1.6694191139511352,1.4255208259436598,bcdbc2b5-702b-481d-9cd2-e034d5bcdd90,843955d4-e364-42a8-8980-31c5d3e59767
2026-03-17 09:10:35,034020,BUY,1,106200.09210492065,15.930013815738098,4.718992456019949,0.008676864875342786,1.429113283519654,3e07c7e2-1f7c-424f-8d6e-5585951ce639,28d03b36-b3f1-4758-9d80-8e3e3d76462a
2026-03-17 09:15:10,034020,SELL,188,105979.70355590394,38852.15932359438,-12.253524412275477,1.9138561146689372,1.5672159245878134,8541acd3-0008-4cee-9faa-451945034429,2d1b4be9-e9b0-416a-ac4c-bb8b21c07d29
2026-03-17 09:17:25,034020,BUY,1,105900.08940637881,15.885013410956823,-23.543155310521467,0.008446516657024217,1.38057114101355,42177b07-09cd-433d-a797-6f2c766fe9b2,27da02e4-978d-4b0e-88b5-7a3145f2b127
2026-03-17 09:17:35,034020,SELL,1,105899.9173930671,206.50483891648085,-4.715861413991021,0.00779678460642161,1.6113014032495945,2cf463f9-5731-46c9-ac22-fc494c2f3ed3,672f3d5d-cc1d-43ae-83b1-adcda5825d3b
2026-03-17 09:37:50,034020,BUY,1,106200.07540776313,15.930011311164469,4.717419478391726,0.007103887247119066,1.420479111187558,c05fb235-f144-4e3c-b4e4-2f767a27faf8,8677d23b-5f7f-49ae-9aa2-b1f3ff9da11d
2026-03-17 09:44:55,034020,SELL,1,105999.92541984303,206.69985456869392,4.721789736631017,0.007032546626302057,1.4303519934036857,3da1795a-2731-4c14-8a8b-2e2931703e81,ed1a1922-63ac-4b79-b1ed-3e72862352d3
2026-03-17 09:45:10,034020,BUY,188,106012.269000733,2989.5459858206705,5.87720629853655,1.1579991253416475,1.3757733811589952,90141618-ec4b-4e6a-9785-e1582bbdef9f,7d93a2aa-1d1e-4efe-a0db-77fceb0f4a36
2026-03-17 10:12:05,034020,SELL,188,105877.75626207466,38814.78544567657,16.241748036335576,2.0994561515185266,1.550440512159161,af89dc56-a8c5-4f6e-be7a-eb803f47906b,820ad826-2716-486f-9bfa-314860ab433f
2026-03-17 10:24:45,034020,BUY,188,105819.4380078022,2984.1081518200217,6.566241872547818,1.8381094848409616,1.5663310852901429,58a13753-1e4e-4668-8281-4a99a4907cca,820f1f68-5240-43c6-bf9d-e2c94647d2e0
2026-03-17 10:29:50,034020,SELL,188,106082.55927567011,38889.86623046066,-3.0701815813397486,1.643026314638904,1.4805192915949696,a9eef35a-07d7-40fb-a164-5c29e92c3e53,33a1d5b4-61fc-49e4-94ae-cd10ca4fb9dd
2026-03-17 10:33:15,034020,BUY,1,106200.09031352363,15.930013547028542,4.718823695113467,0.008508103968859863,1.319637648945004,6b113662-d260-499d-9c4f-f97d4768095b,edfbcf80-597a-49c8-a0a8-b17dd03620b3
2026-03-17 10:41:00,034020,BUY,187,105916.946875,2970.9703598437504,-3.119690891930705,1.6010273972597242,1.4736822648729588,85da3ff1-4d7e-4c58-9cae-e80c4e0b0e4f,ade30416-ea74-46c6-bae5-2a1519d1131b
2026-03-17 10:50:05,034020,SELL,188,105783.71844906441,38780.31118342701,-3.188505821693997,1.5381720298144528,1.282214003452507,820fd3e5-784c-4c12-b372-4f9e8f4d93b2,d095c739-386c-4ea4-91ce-95446314aa0d
2026-03-17 11:07:50,034020,BUY,188,105712.47139932941,2981.091693461089,-12.992782302370001,1.1804448016482294,1.6158365500817817,85fdcbf1-b8b8-4d2a-ad5b-7fad966e21e4,a342e9fa-b157-4b05-a4a8-86f7167ab897
2026-03-17 11:21:10,034020,SELL,188,105487.81117936118,38671.8315783538,-3.5856974263798165,1.1547911547915524,1.6578209683358311,79cd43e5-646b-435d-9f11-12225dd941f3,8f1ff56a-85ac-4e7a-94db-eb7abb2bf43f
2026-03-17 11:28:10,034020,BUY,188,105411.0402069154,2972.591333835014,5.79403957431356,1.0479550940098106,1.4572866159568323,801bcc6e-8f1f-45f5-b99c-4f148d158d4c,a20f7e52-f56b-4dcf-99bb-b5830d598b0c
2026-03-17 11:28:55,034020,SELL,1,105999.91393791845,206.699832178941,4.722872426360308,0.008115236355592916,1.8098222756721418,bc3bc9cf-42d5-47ee-b165-2353cb4dd203,4a568ee3-160d-40f1-9ac5-d2d0dc8914dc
