,cumulative_net_pnl
2026-03-17 10:21:05,27378907.145431906
2026-03-17 10:21:05,27169514.08332545
2026-03-17 10:21:05,26956547.658288922
2026-03-17 10:21:05,26740007.870322317
2026-03-17 10:21:05,26519894.719425634
2026-03-17 10:22:35,26472513.771180995
2026-03-17 10:22:40,26425404.327613425
2026-03-17 10:22:45,26379143.160059404
2026-03-17 10:27:25,26140291.075301815
2026-03-17 10:29:55,25942464.48908846
2026-03-17 10:37:05,25824055.723840784
2026-03-17 10:37:05,25726285.18917722
2026-03-17 10:37:05,25642688.91715384
2026-03-17 10:38:15,25513547.818293728
2026-03-17 10:38:15,25287715.348337796
2026-03-17 10:38:15,24965191.50728604
2026-03-17 10:38:15,24545976.295138456
2026-03-17 10:38:15,24030069.71189505
2026-03-17 10:42:50,23210029.339633066
2026-03-17 10:52:00,22693716.189214457
2026-03-17 10:57:55,22404171.772196446
2026-03-17 10:58:00,22201165.21252716
2026-03-17 11:01:20,22098521.077464342
2026-03-17 11:21:05,22135236.208961636
2026-03-17 11:21:10,22160649.4530733
2026-03-17 11:21:15,22186862.9400609
2026-03-17 11:21:20,22227604.388598822
2026-03-17 11:25:40,22268587.429045267
2026-03-17 11:36:45,22405174.40870926
2026-03-17 11:36:50,22445300.90850613
2026-03-17 11:45:25,22480017.488220073
2026-03-17 11:48:40,22405914.67068147
2026-03-17 11:48:40,22287111.02624846
2026-03-17 11:48:40,22123606.554921046
2026-03-17 11:48:40,21915401.25669923
2026-03-17 11:48:40,21662495.13158302
2026-03-17 11:49:10,21464885.260709908
2026-03-17 11:49:10,21223137.983558334
2026-03-17 11:49:10,20954622.043705087
2026-03-17 11:49:10,69239890.02685577
2026-03-17 11:49:10,69223930.41452646
2026-03-17 11:49:15,69197485.15925264
2026-03-17 11:49:15,69160261.07657364
2026-03-17 11:49:20,69112289.21283661
2026-03-17 11:49:20,69053569.5633853
2026-03-17 11:49:20,68984102.1282197
2026-03-17 11:49:25,68903885.05547889
2026-03-17 11:49:25,68812918.34544063
2026-03-17 11:49:25,68711201.99810489
2026-03-17 11:49:25,68598736.01347168
2026-03-17 11:49:30,68465934.42462721
2026-03-17 11:49:30,68313448.821728
2026-03-17 11:49:35,68142316.3893136
2026-03-17 11:49:35,67952471.95658194
2026-03-17 12:03:30,67762243.95772503
2026-03-17 12:05:10,67553808.12787269
2026-03-17 12:05:10,67355010.28192763
2026-03-17 12:05:10,67165830.7319183
2026-03-17 12:05:10,66986253.7893822
2026-03-17 12:05:10,66816275.11462345
2026-03-17 12:05:15,66458671.29129006
2026-03-17 12:05:20,66098928.79638523
2026-03-17 12:15:10,65463301.862893835
2026-03-17 12:16:25,65294414.46467727
2026-03-17 12:16:25,65142595.86842735
2026-03-17 12:18:55,64872137.07912271
2026-03-17 12:18:55,64577188.78600126
2026-03-17 12:18:55,64257750.98906301
2026-03-17 12:18:55,63913823.68830796
2026-03-17 12:18:55,63545406.88373613
2026-03-17 12:19:05,63505846.1406046
2026-03-17 12:19:10,63466007.092403255
2026-03-17 12:19:15,63429256.58035365
2026-03-17 12:19:20,63392725.19777326
2026-03-17 12:24:10,63321686.51938499
2026-03-17 12:24:10,63254740.75163846
2026-03-17 12:24:10,63192160.239426605
2026-03-17 12:24:10,63134278.878360905
2026-03-17 12:24:10,63081560.455249645
2026-03-17 12:25:15,62862632.526514634
2026-03-17 12:25:15,62643193.40181794
2026-03-17 12:25:15,62423243.08115956
2026-03-17 12:25:15,62202781.56453951
2026-03-17 12:25:15,61981808.85195777
2026-03-17 12:25:20,61760324.95355058
2026-03-17 12:25:20,61538329.86931642
2026-03-17 12:25:20,61315823.59925529
2026-03-17 12:25:20,61092806.14336719
2026-03-17 12:25:25,60868981.03901551
2026-03-17 12:25:25,60644380.763298064
2026-03-17 12:25:25,60419005.31621487
2026-03-17 12:25:30,60174283.0423053
2026-03-17 12:25:30,59911643.76284448
2026-03-17 12:28:00,59869391.831450574
2026-03-17 12:28:00,59825530.778378606
2026-03-17 12:28:00,59780054.74658721
2026-03-17 12:28:00,59735127.119200714
2026-03-17 12:28:00,59690829.05138698
2026-03-17 12:29:30,59566618.04112649
2026-03-17 12:29:30,59431101.019316554
2026-03-17 12:29:30,59284277.98595718
2026-03-17 12:29:30,59126148.94104837
2026-03-17 12:29:30,58956713.88459011
2026-03-17 12:29:35,58756804.678169645
2026-03-17 12:29:35,58527526.90617008
2026-03-17 12:29:35,58268880.56859141
2026-03-17 12:29:35,57980865.66543365
2026-03-17 12:55:05,57742668.36064802
2026-03-17 12:57:45,57540496.78505432
2026-03-17 12:57:45,57336149.84199991
2026-03-17 12:59:00,57368277.39349121
2026-03-17 12:59:05,57400152.166849166
2026-03-17 12:59:10,57431774.11388616
2026-03-17 12:59:15,57461945.22053881
2026-03-17 12:59:20,57490795.36394089
2026-03-17 15:19:45,57518365.71232934
2026-03-17 15:19:45,57544656.25952988
2026-03-17 15:19:55,57640624.85613274
2026-03-17 15:25:55,56262790.521149985
2026-03-17 15:26:00,54885236.61231372
2026-03-17 15:26:05,53583270.636834025
2026-03-17 15:26:10,52400918.85044641
2026-03-17 15:29:00,52364025.18463419
2026-03-17 15:29:25,52285905.56182816
