,cumulative_net_pnl
2026-03-17 09:00:00,-46066.45881818156
2026-03-17 09:00:10,-295915.557545454
2026-03-17 09:00:35,-309571.8256025966
2026-03-17 09:00:40,-347258.9806563604
2026-03-17 09:01:55,-289150.5897820435
2026-03-17 09:02:30,-343609.22764462675
2026-03-17 09:02:50,-403116.76660184446
2026-03-17 09:04:00,-406663.44384411233
2026-03-17 09:04:05,-410210.1210863802
2026-03-17 09:04:30,-449418.3236763074
2026-03-17 09:04:35,-503405.39747475664
2026-03-17 09:04:50,-527970.1025265686
2026-03-17 09:06:20,-549255.8692806014
2026-03-17 09:06:55,-555980.8541243533
2026-03-17 09:07:05,-490563.50376866234
2026-03-17 09:07:10,-517317.2130284548
2026-03-17 09:07:15,-545836.9326724411
2026-03-17 09:11:10,-554206.6782138422
2026-03-17 09:11:15,-586122.0677679821
2026-03-17 09:14:45,-683996.155213157
2026-03-17 09:14:50,-692401.8558479625
2026-03-17 09:15:10,-738604.8393281382
2026-03-17 09:15:55,-727463.4001657668
2026-03-17 09:16:00,-787473.526107977
2026-03-17 09:16:55,-813067.9526320406
2026-03-17 09:17:00,-820100.0046218379
2026-03-17 09:18:55,-775227.2082558583
2026-03-17 09:19:00,-800132.0437870959
2026-03-17 09:21:45,-845536.0306405441
2026-03-17 09:27:15,-1025076.9180318492
2026-03-17 09:28:05,-1086054.6030318479
2026-03-17 09:28:50,-1120593.599977957
2026-03-17 09:32:40,-1138871.1806922422
2026-03-17 09:32:50,-1141066.4525831053
2026-03-17 09:32:55,-1143210.658253836
2026-03-17 09:34:25,-1204942.2841120448
2026-03-17 09:35:25,-1223257.7556834726
2026-03-17 09:35:30,-1224401.1875075754
2026-03-17 09:35:35,-1247615.446201364
2026-03-17 09:38:35,-1305771.9334172718
2026-03-17 09:38:55,-1367386.7042868375
2026-03-17 09:45:50,-1384319.3275335904
2026-03-17 09:45:55,-1388963.61023554
2026-03-17 09:47:25,-1414266.8880499573
2026-03-17 09:47:30,-1421435.599711425
2026-03-17 09:47:35,-1428408.52140636
2026-03-17 09:47:40,-1441809.936875367
2026-03-17 09:47:45,-1448641.6647914164
2026-03-17 09:47:45,-1485667.509019058
2026-03-17 09:47:50,-1495676.1442990561
2026-03-17 09:54:00,-1544887.009427812
2026-03-17 09:54:05,-1564216.6306454525
2026-03-17 09:54:10,-1567796.6291120532
2026-03-17 09:54:20,-1569596.173160096
2026-03-17 09:54:25,-1571405.582611535
2026-03-17 09:54:30,-1586671.8580255467
2026-03-17 09:56:35,-1714286.0171611852
2026-03-17 09:56:45,-1757018.587787895
2026-03-17 09:59:00,-1806897.1899618092
2026-03-17 09:59:45,-1837998.2648719891
2026-03-17 09:59:50,-1858614.7492875732
2026-03-17 09:59:55,-1877144.8723003943
2026-03-17 10:01:35,-1936437.3824768644
2026-03-17 10:08:30,-1952075.035732679
2026-03-17 10:08:40,-1955336.0349376998
2026-03-17 10:09:30,-2015892.2044376996
2026-03-17 10:09:35,-2019961.274929152
2026-03-17 10:11:25,-2025956.9916426348
2026-03-17 10:11:30,-2026683.2241162814
2026-03-17 10:16:05,-2071125.3323909296
2026-03-17 10:16:10,-2083186.5588079793
2026-03-17 10:26:05,-2147042.9277332127
2026-03-17 10:26:25,-2188871.1345189274
2026-03-17 10:27:20,-2260324.423135949
2026-03-17 10:27:30,-2306358.511578573
2026-03-17 10:28:55,-2381686.2582309335
2026-03-17 10:32:40,-2438452.9425326106
2026-03-17 10:33:55,-2518859.7094512153
2026-03-17 10:34:50,-2521473.3607518915
2026-03-17 10:34:55,-2552133.9586326866
2026-03-17 10:35:00,-2557424.213495324
2026-03-17 10:35:35,-2645202.452551927
2026-03-17 10:36:20,-2695755.0735813375
2026-03-17 10:39:20,-2797337.2779988134
2026-03-17 10:49:35,-2844254.030226087
2026-03-17 10:55:40,-2892947.8858459233
2026-03-17 10:56:15,-2998181.0389980986
2026-03-17 11:01:00,-3088361.2349291337
2026-03-17 11:07:45,-3119066.2617497863
2026-03-17 11:07:50,-3156594.6145306844
2026-03-17 11:12:00,-3136402.578705287
2026-03-17 11:12:05,-3154793.041877487
2026-03-17 11:12:10,-3162550.775792532
2026-03-17 11:12:15,-3177222.004332785
2026-03-17 11:20:50,-3209001.6733327853
2026-03-17 11:21:15,-3204307.95907802
2026-03-17 11:21:20,-3211786.479937531
2026-03-17 11:22:40,-3248565.6353612617
2026-03-17 11:24:00,-3296726.6633171435
2026-03-17 11:24:05,-3327132.058841096
2026-03-17 11:25:25,-3398112.0262879054
2026-03-17 11:30:20,-3449687.7831227677
2026-03-17 11:39:00,-3476229.4456926
2026-03-17 11:39:05,-3478713.46145347
2026-03-17 11:39:10,-3481177.869045494
2026-03-17 11:39:50,-3576303.4304548893
2026-03-17 11:43:15,-3650741.437544442
2026-03-17 11:43:30,-3702788.2477634195
2026-03-17 11:43:35,-3721154.71526342
2026-03-17 11:43:55,-3788194.77266342
2026-03-17 11:57:15,-3914383.557163421
2026-03-17 11:59:15,-3987586.063266361
2026-03-17 12:05:10,-4039697.3536235048
2026-03-17 12:05:15,-4046656.448694528
2026-03-17 12:06:40,-4119363.3781105876
2026-03-17 12:07:05,-4223240.618187511
2026-03-17 12:14:30,-4282634.513450671
2026-03-17 12:15:10,-4336238.381888171
2026-03-17 12:15:45,-4342946.291455928
2026-03-17 12:20:35,-4357408.328279907
2026-03-17 12:20:40,-4364507.888538975
2026-03-17 12:20:45,-4366698.556597351
2026-03-17 12:24:45,-4400842.122764751
2026-03-17 12:24:50,-4414214.817277756
2026-03-17 12:28:10,-4454989.207967413
2026-03-17 12:31:25,-4505331.421416778
2026-03-17 12:37:30,-4546350.034891683
2026-03-17 12:44:55,-4623194.8870640965
2026-03-17 12:51:20,-4648823.419921238
2026-03-17 12:57:45,-4679699.272185389
2026-03-17 12:59:30,-4714382.391328247
2026-03-17 13:01:25,-4755511.2449902175
2026-03-17 13:05:45,-4793199.431738469
2026-03-17 13:11:10,-4846982.915941939
2026-03-17 13:11:15,-4864291.428537526
2026-03-17 13:11:20,-4894608.719159149
2026-03-17 13:12:10,-4962225.740614256
2026-03-17 13:12:20,-4996081.010336477
2026-03-17 13:15:15,-5058238.815793891
2026-03-17 13:17:10,-5101624.192460558
2026-03-17 13:18:05,-5132072.929443014
2026-03-17 13:18:10,-5146505.215190522
2026-03-17 13:19:20,-5188385.754834792
2026-03-17 13:19:30,-5247523.348897292
2026-03-17 13:22:45,-5287955.12672999
2026-03-17 13:29:40,-5355045.991394626
2026-03-17 13:34:45,-5393688.732658164
2026-03-17 13:38:05,-5429836.219432359
2026-03-17 13:42:35,-5463207.954614176
2026-03-17 13:48:25,-5534569.804579212
2026-03-17 13:48:55,-5547191.357801195
2026-03-17 13:49:00,-5559727.735781965
2026-03-17 13:50:00,-5624934.465988577
2026-03-17 13:51:40,-5670471.759597273
2026-03-17 13:52:10,-5732657.6991029745
2026-03-17 13:54:10,-5743641.347852975
2026-03-17 13:54:15,-5754624.996602975
2026-03-17 13:54:40,-5805058.156830246
2026-03-17 13:59:45,-5830874.734020511
2026-03-17 14:05:00,-5888737.669351922
2026-03-17 14:05:05,-5904822.9189627
2026-03-17 14:06:35,-5936557.838934128
2026-03-17 14:08:10,-5993830.12035145
2026-03-17 14:16:20,-6018291.32714897
2026-03-17 14:17:20,-6070861.814580549
2026-03-17 14:18:25,-6101934.324023447
2026-03-17 14:21:05,-6154539.589510735
2026-03-17 14:25:05,-6179032.078641171
2026-03-17 14:29:35,-6182950.990672421
2026-03-17 14:29:40,-6204845.22453763
2026-03-17 14:30:20,-6212806.943776759
2026-03-17 14:30:25,-6220768.663015889
2026-03-17 14:31:55,-6229823.395268796
2026-03-17 14:32:00,-6250869.45221754
2026-03-17 14:33:50,-6270612.549647447
2026-03-17 14:38:50,-6305807.690606352
2026-03-17 14:40:00,-6325693.456785596
2026-03-17 14:41:25,-6367923.843403244
2026-03-17 14:43:50,-6388430.59043603
2026-03-17 14:44:35,-6417934.465757642
2026-03-17 14:44:40,-6441424.790565336
2026-03-17 14:46:45,-6464254.324398352
2026-03-17 14:54:10,-6567104.102737835
2026-03-17 14:57:55,-6611790.93235322
2026-03-17 14:58:35,-6651136.878028577
2026-03-17 14:58:40,-6657844.3260548925
2026-03-17 14:58:45,-6676451.432850472
2026-03-17 14:59:15,-6729180.59558243
2026-03-17 14:59:55,-6724451.719620891
2026-03-17 15:00:05,-6790387.609954225
2026-03-17 15:00:10,-6797505.126492687
2026-03-17 15:01:25,-6848599.781400662
2026-03-17 15:01:30,-6852540.732071394
2026-03-17 15:02:35,-6943181.480209692
2026-03-17 15:05:40,-6958110.370280114
2026-03-17 15:05:45,-6973141.445090543
2026-03-17 15:09:45,-7059265.637266275
2026-03-17 15:16:05,-7122422.341886529
2026-03-17 15:19:00,-7130235.278786529
2026-03-17 15:20:10,-7369534.369064305
2026-03-17 15:20:15,-7394781.353331547
2026-03-17 15:20:35,-7565179.426902975
2026-03-17 15:25:20,-7613888.277668526
