timestamp,symbol,side,filled_qty,fill_price,fee,slippage_bps,market_impact_bps,latency_ms,parent_id,order_id
2026-03-17 09:00:00,010120,BUY,13,759164.0070921986,1480.3698138297875,21.96709032605399,15.366430260047391,1.4264732973513936,694035bb-97ee-48a9-962c-e4a528e25bce,e6a8ff0d-8909-484e-b3ca-84a29ec07504
2026-03-17 09:00:20,010120,SELL,26,751530.3075768942,38102.58659414854,26.14057628541237,19.50487621905537,1.6691015912197673,bced30e3-2fb8-42b7-909e-e2b707243dc6,0d140f54-48bb-4e6f-90c1-16c7235256ff
2026-03-17 09:02:40,010120,BUY,26,760732.7887114742,2966.8578759747493,3.0609955486411655,9.654660230226096,1.4811597810823702,784f63ac-c4fb-4bcf-b9a5-aab94469ed02,2d980be5-de3f-4d6f-8139-161de73e4f41
2026-03-17 09:02:55,010120,SELL,14,755590.2901353965,20627.614920696324,12.025246062174118,5.4158607350095425,1.413015491492213,84464250-267e-4c45-8cf1-265d6e004c6f,316a24bb-73fd-4530-8f42-db0d335eafa0
2026-03-17 09:03:00,010120,SELL,12,755643.7205651491,17682.063061224486,11.318961465312691,4.709576138148117,1.6657189910291779,84464250-267e-4c45-8cf1-265d6e004c6f,316a24bb-73fd-4530-8f42-db0d335eafa0
2026-03-17 09:04:30,010120,BUY,19,759426.375739645,2164.3651708579882,12.213259586618063,5.621301775148056,1.6068011856605229,4d4f04ea-525d-43c2-871e-2d3e0a8a99de,f869ea37-0076-4884-8125-45433c0463ae
2026-03-17 09:04:35,010120,BUY,3,759067.642687277,341.5804392092747,7.483753293039598,0.8917954815695911,1.4219538627348665,4d4f04ea-525d-43c2-871e-2d3e0a8a99de,f869ea37-0076-4884-8125-45433c0463ae
2026-03-17 09:05:25,010120,BUY,4,759077.181378784,455.4463088272704,7.609510597020533,1.017552785550526,1.5335374405869742,4d4f04ea-525d-43c2-871e-2d3e0a8a99de,50f8a7b2-edf7-4de1-a3b6-8a153de452d9
2026-03-17 09:05:55,010120,SELL,19,755648.8525390625,27996.789986572265,17.848711505118892,4.638671875,1.6095024326722873,1d427acf-3d85-4b62-b3d3-58cc75ed8358,32ad49aa-63e9-4cec-8a3e-0667d81b5725
2026-03-17 09:06:00,010120,SELL,7,756871.9512195121,10331.30213414634,1.6915294648328971,1.6904129437339974,1.5746492632560787,1d427acf-3d85-4b62-b3d3-58cc75ed8358,32ad49aa-63e9-4cec-8a3e-0667d81b5725
2026-03-17 09:08:40,010120,BUY,26,754610.6920199501,2942.9816988778057,1.467091053017002,8.104738154613575,1.3890749497463863,c630f596-7806-4b22-9852-12e580d7ded9,2b5cb1b9-2cc7-48e7-87be-462dac496fbd
2026-03-17 09:11:25,010120,SELL,26,755605.9895833334,38309.223671875,11.817718660497393,5.208333333332821,1.6219799060007714,02dcb19b-8994-4fcf-92ad-604a96777f11,f2f4f828-12f6-48cc-992a-befa0f9dc569
2026-03-17 09:14:40,010120,BUY,20,756284.1828098552,2268.852548429566,-2.8528379397857653,3.7615196539405273,1.429113283519654,f45dcb64-6da4-46f1-aae9-831a2ef5dea9,0740cc9c-fea7-409c-b2f6-17b4469fd152
2026-03-17 09:14:45,010120,BUY,6,756084.5078299777,680.4760570469798,-5.4922957041947775,1.1185682326626751,1.4543091778524966,f45dcb64-6da4-46f1-aae9-831a2ef5dea9,0740cc9c-fea7-409c-b2f6-17b4469fd152
2026-03-17 09:14:50,010120,SELL,26,754633.2524271845,38259.905898058256,11.472502618338998,4.854368932038535,1.5927277834935853,934fe2c3-99b6-436d-a8a3-c92db012b66d,c77325c8-59e7-49e4-8f61-4bf2390b0eae
2026-03-17 09:16:00,010120,BUY,26,756384.2527386541,2949.8985856807517,-1.5300365015975173,5.086071987480448,1.3860944762122491,2a9641d9-c65c-461b-bcf8-a9d7e0da8c89,c7facb81-2fa8-4884-8f59-8b04cfde7d81
2026-03-17 09:19:45,010120,SELL,26,755683.2689210951,38313.14173429952,10.796180818307166,4.1867954911425915,1.3710944869188857,6ecf6b57-d005-497f-8f50-2e707efc19e5,d718366a-ffb3-4389-9d5c-83ef03e248b1
2026-03-17 09:24:55,010120,BUY,26,754438.6699507389,2942.3108128078816,-0.8128568490536981,5.821764442453861,1.6191982305064085,ef083d5f-26be-4612-a866-bdac2aee585d,44eabe29-add7-4f0d-8edf-54b51bb64c2d
2026-03-17 09:29:35,010120,SELL,26,752611.0581695454,38157.38064919595,11.797502726670565,5.1618026603135645,1.527453983689671,666e0fe1-dc1f-44e9-b70b-7f2e591dafd9,519c6280-6ec6-40d7-aeae-a559f89a8a5a
2026-03-17 09:32:00,010120,BUY,26,756308.7065849442,2949.603955681282,10.704256584303865,4.086122898003401,1.3319410755891972,cf1f75e4-1496-4253-a257-2cc4c8bc2faf,ee5cf42e-5c9d-4fa2-9093-6729822fd492
2026-03-17 09:33:45,010120,SELL,26,757675.8547008547,38414.16583333334,10.865462084973677,4.27350427350367,1.3894650343402501,bc1e8dd3-0db3-4823-b004-1e17cf0bd41c,41fe77de-19d4-4787-a136-5a75a83e2265
2026-03-17 09:34:40,010120,BUY,26,760363.9329155916,2965.419338370807,11.375021930107108,4.791743457427713,1.5248721671829455,7bbd7a68-92f0-46aa-93b8-82d7dbcd7cd4,7382bb79-227f-4174-95ec-208d4dde2e4c
2026-03-17 09:35:15,010120,SELL,26,758646.7441860465,38463.38993023256,11.234441263376784,4.651162790697389,1.4831435234755417,69ff33b0-0253-466c-9a67-7dceeecebd10,b502bb3e-e51c-450d-b503-4297b348fe37
2026-03-17 09:36:30,010120,BUY,26,761350.398724083,2969.2665550239235,-1.9645604191336337,4.6074782916893335,1.501863797439072,3aaa2ada-f7f5-4865-8eda-ad833ae98ce9,74de5ddf-d053-47ae-80fc-03f5bf28935e
2026-03-17 09:36:35,010120,SELL,26,759647.8539626002,38514.146195903835,11.205076099931214,4.63045414069387,1.4092185286220344,418720fe-9e4f-48b1-8e28-fc7dce24b9b8,0d0c1d41-a745-43bb-9eff-94981aeee786
2026-03-17 09:39:00,010120,BUY,25,762380.5977608956,2858.9272416033587,-14.66145696272932,4.9980007996797955,1.4594936228130462,3b1722a7-ca30-4fa8-a31e-7a15f674c8ab,edb032ac-92ff-4fb8-870a-83db7b7eb75e
2026-03-17 09:39:10,010120,SELL,24,760641.0840534171,35598.00273369992,11.279263907851796,4.713275726630523,1.6995881710517105,b70c9fdd-1071-403b-96e4-0ceac93c0d45,57b0806c-44b4-4049-99bc-4b3482ed66ee
2026-03-17 09:41:20,010120,SELL,1,759986.5302869288,1481.973734059511,6.7517385019230085,0.1771165426856643,1.6959201455031745,6a059ed3-9a42-4847-99de-4fbe0c0268e7,3c0bccda-6280-4af0-b487-d56057176e28
2026-03-17 10:14:15,010120,BUY,26,761053.8549637535,2968.1100343586386,20.458919865088728,4.253926701569982,1.5343203268068293,e7eb3dc7-5f19-4cdc-8532-1ffcb899410c,958b075a-f038-4385-819d-4f2a5e08a759
2026-03-17 10:15:20,010120,SELL,26,758685.0558213716,38465.33233014354,10.73000893519929,4.146730462519894,1.529523777930458,beeddc37-3a04-4e5f-8e77-6aeb1c502f64,55c34af3-d648-418c-b52e-24ab63418953
2026-03-17 15:21:30,010120,BUY,26,765419.5164075993,2985.1361139896376,124.59677787829793,44.90500863557877,1.6373822806776497,5913e091-3659-4f4e-bef1-23a593478d4f,920f076c-4107-49be-8b9f-47e85625dc96
2026-03-17 15:21:40,010120,SELL,1,761934.9531116794,1485.773158567775,-5.71179398134484,0.8525149190116693,1.4732634307436545,88c67641-c2f8-409a-a36b-5c35024d1e55,66a9f377-dc0d-4845-89ba-a1a3e2461827
2026-03-17 15:22:25,010120,SELL,25,725341.036036036,35360.375506756754,70.62236774762523,112.6126126126134,1.551346386337646,7eb76049-32e0-4a94-b7a6-db178e65d08a,5b258ddc-939e-4d96-a248-0efe8027219c
2026-03-17 15:23:00,010120,BUY,26,742137.8277153558,2894.3375280898877,124.66340675792341,97.37827715355779,1.588100288470275,9773cfcd-e79a-4e68-b4d4-8d6ff44d8888,66b02d82-2e34-4772-ad21-81dc0455cf98
2026-03-17 15:28:45,010120,SELL,1,760976.1285266457,1483.903450626959,6.8794678050464535,0.31347962382517985,1.3045439025238434,7fd5a5f2-affa-4b79-a99d-7e5d181d8b6a,4cdd43f8-80b6-4ead-9449-bc62cd8912f6
2026-03-17 15:28:55,010120,SELL,24,760421.2792906903,35587.71587080431,14.165734856331982,7.599746675110708,1.7543959847331103,162008f7-b155-4eea-9540-96b749ca501b,f8be3398-2e43-4781-b30e-1b42e41acf42
