,cumulative_net_pnl
2026-03-13 10:13:00,-3048.7486769370153
2026-03-13 10:14:50,-40853.49550272077
2026-03-13 10:14:50,19696839.255025372
2026-03-13 10:15:20,19689935.819504723
2026-03-13 10:23:40,19742908.7097722
2026-03-13 10:23:40,19790957.9258278
2026-03-13 10:24:20,19819595.33615276
2026-03-13 10:24:20,19835087.013599515
2026-03-13 10:24:20,19862193.125786122
2026-03-13 10:27:20,19915274.61862788
2026-03-13 10:29:30,19943638.554901425
2026-03-13 10:30:30,20048444.76261039
2026-03-13 10:33:10,20148976.569545504
2026-03-13 10:33:10,20249458.215278957
2026-03-13 10:33:20,20359792.693474256
2026-03-13 10:35:10,20429520.644078694
2026-03-13 10:55:00,20446459.447605703
2026-03-13 10:59:00,20506914.66100316
2026-03-13 10:59:20,20620791.189045507
2026-03-13 10:59:30,20692420.792468593
2026-03-13 11:01:20,20710725.48888558
2026-03-13 11:02:10,20772779.017581005
2026-03-13 11:02:10,20777661.650810502
2026-03-13 11:15:00,20772386.028764546
2026-03-13 11:15:40,20701609.842402603
2026-03-13 11:15:50,20613154.99178547
2026-03-13 11:16:20,20503149.986046508
2026-03-13 11:16:50,20435960.30514447
2026-03-13 11:19:20,20326414.479317974
2026-03-13 11:20:10,20259683.323721427
2026-03-13 11:20:10,20193258.6447621
2026-03-13 11:20:10,20127477.003376804
2026-03-13 11:23:50,19975645.26135444
2026-03-13 11:25:00,19931426.68227747
2026-03-13 11:27:20,19888283.0422042
2026-03-13 11:27:50,19880994.97984883
2026-03-13 11:32:00,19871023.21874184
2026-03-13 11:33:00,19838997.95645095
2026-03-13 11:37:50,19699422.611934002
2026-03-13 11:40:40,19516557.352529787
2026-03-13 11:41:00,19440283.959678333
2026-03-13 11:43:10,19320960.47981509
2026-03-13 11:44:10,19185713.464486346
2026-03-13 11:44:10,19126333.392382253
2026-03-13 11:44:10,19111471.125892304
2026-03-13 11:50:40,19183772.67129652
2026-03-13 11:50:40,19199801.65971438
2026-03-13 11:51:10,19194591.737860713
2026-03-13 11:56:20,19161241.78481018
2026-03-13 12:00:20,19064905.271858346
2026-03-13 12:03:20,19020000.902899913
2026-03-13 12:07:30,18895089.45301109
2026-03-13 12:08:10,18876461.80160904
2026-03-13 12:09:40,18844897.75931361
2026-03-13 12:14:40,18769698.79261142
2026-03-13 12:14:40,18695185.51767207
2026-03-13 12:14:40,18621614.66810817
2026-03-13 12:15:20,18547686.28634009
2026-03-13 12:15:20,18474432.004373733
2026-03-13 12:15:20,18402110.73618163
2026-03-13 12:17:10,18318530.94492253
2026-03-13 12:17:10,18235714.86003914
2026-03-13 12:17:40,18147584.493358117
2026-03-13 12:24:30,18102284.2291765
2026-03-13 12:25:50,18014511.790915914
2026-03-13 12:34:20,17947971.280480515
2026-03-13 12:35:30,17860555.105589766
2026-03-13 12:50:50,17711163.1137291
2026-03-13 12:50:50,17652060.164030273
2026-03-13 12:50:50,17645806.645071983
2026-03-13 12:51:10,17654850.730689943
2026-03-13 12:54:30,17686232.75820818
2026-03-13 13:02:10,17706171.62923736
2026-03-13 13:18:30,17597060.445168514
2026-03-13 13:25:10,17413940.55921529
2026-03-13 13:25:10,17342400.504469167
2026-03-13 13:26:40,17221118.511923555
2026-03-13 13:26:40,17173191.928415846
2026-03-13 13:26:40,17159628.64504456
2026-03-13 13:27:50,17083252.734581273
2026-03-13 13:27:50,17024326.923284158
2026-03-13 13:27:50,17018071.547146037
2026-03-13 13:44:10,16989636.65253594
2026-03-13 13:44:20,16972588.514887873
2026-03-13 13:46:20,16944261.828458354
2026-03-13 13:47:00,16927319.967338167
2026-03-13 13:50:20,16925077.44315826
2026-03-13 13:50:40,16880898.82940186
2026-03-13 13:51:50,16846630.847667247
2026-03-13 13:51:50,16812672.318648484
2026-03-13 13:51:50,16779355.82926065
2026-03-13 13:55:40,16734706.5199755
2026-03-13 13:56:50,16695254.16686007
2026-03-13 13:57:50,16632826.31191773
2026-03-13 13:57:50,16595291.747486902
2026-03-13 13:57:50,16588452.25092074
2026-03-13 14:11:50,16597089.34112352
2026-03-13 14:22:20,16629128.633178476
2026-03-13 14:22:20,16614921.749247655
2026-03-13 14:35:10,16610613.961605467
2026-03-13 14:35:30,16600071.732879486
2026-03-13 14:37:20,16548063.014241587
2026-03-13 14:40:10,16525608.156016061
2026-03-13 14:57:30,16504477.975345682
2026-03-13 15:05:00,16454436.111593598
2026-03-13 15:09:40,16494514.626499774
2026-03-13 15:20:10,16341926.050309854
2026-03-13 15:20:30,16071037.361199306
2026-03-13 15:28:10,15951054.339257222
