timestamp,symbol,realized_pnl,unrealized_pnl,total_pnl,commission_cost,tax_cost,slippage_cost,impact_cost,spread_cost,total_cost,gross_pnl,net_pnl
2026-03-13 10:13:00,005930,0.0,-3048.7486769370153,-3048.7486769370153,0.0,0.0,2350.6923415780448,348.85624186740216,0.0,2699.548583445447,-3048.7486769370153,-3048.7486769370153
2026-03-13 10:14:50,005930,-2212.8344325253274,0.0,-2212.8344325253274,35591.912393258426,0.0,3885.4262528616728,1514.8073030834742,0.0,40992.14594920357,-2212.8344325253274,-37804.74682578375
2026-03-13 10:14:50,005930,19773284.66292135,0.0,19773284.66292135,35591.912393258426,0.0,3885.4262528616728,1514.8073030834742,0.0,40992.14594920357,19773284.66292135,19737692.750528093
2026-03-13 10:15:20,005930,0.0,-6903.435520648258,-6903.435520648258,0.0,0.0,6905.844870502543,1503.9602307207672,0.0,8409.80510122331,-6903.435520648258,-6903.435520648258
2026-03-13 10:23:40,005930,0.0,52972.89026747664,52972.89026747664,0.0,0.0,2975.71587187243,974.0044662141347,0.0,3949.720338086565,52972.89026747664,52972.89026747664
2026-03-13 10:23:40,005930,0.0,48049.21605560032,48049.21605560032,0.0,0.0,2975.71587187243,974.0044662141347,0.0,3949.720338086565,48049.21605560032,48049.21605560032
2026-03-13 10:24:20,005930,6152.318718747119,39017.40852635214,45169.72724509926,16532.316920141096,0.0,2121.0008783314775,379.36987349060706,0.0,19032.68767196318,45169.72724509926,28637.410324958164
2026-03-13 10:24:20,005930,2038.3933697929024,29985.60099710396,32023.994366896863,16532.316920141096,0.0,2121.0008783314775,379.36987349060706,0.0,19032.68767196318,32023.994366896863,15491.677446755766
2026-03-13 10:24:20,005930,0.0,27106.112186606275,27106.112186606275,0.0,0.0,2880.3912818817207,379.60774751151564,0.0,3259.9990293932365,27106.112186606275,27106.112186606275
2026-03-13 10:27:20,005930,32114.837839111453,56753.05609330314,88867.89393241459,35786.40109065593,0.0,6863.690356717412,1465.5546143190163,0.0,44115.64606169236,88867.89393241459,53081.49284175866
2026-03-13 10:29:30,005930,0.0,28363.936273546424,28363.936273546424,0.0,0.0,4010.070861126084,1389.5945311265668,0.0,5399.665392252651,28363.936273546424,28363.936273546424
2026-03-13 10:30:30,005930,61687.672494928585,78981.96813677321,140669.6406317018,35863.43292273734,0.0,7267.9463021744605,1869.916120239824,0.0,45001.29534515162,140669.6406317018,104806.20770896446
2026-03-13 10:33:10,005930,0.0,100531.80693511228,100531.80693511228,0.0,0.0,49.82536092554792,0.16124542893387592,0.0,49.98660635448179,100531.80693511228,100531.80693511228
2026-03-13 10:33:10,005930,0.0,100481.64573345275,100481.64573345275,0.0,0.0,49.82536092554792,0.16124542893387592,0.0,49.98660635448179,100481.64573345275,100481.64573345275
2026-03-13 10:33:20,005930,1545.050402196357,109454.70672011725,110999.7571223136,665.2789270148905,0.0,99.43063906872635,0.595940637873288,0.0,765.3055067214901,110999.7571223136,110334.47819529871
2026-03-13 10:35:10,005930,0.0,69727.95060443832,69727.95060443832,0.0,0.0,3472.6389649469465,1927.464388666109,0.0,5400.103353613055,69727.95060443832,69727.95060443832
