timestamp,symbol,side,filled_qty,fill_price,fee,slippage_bps,market_impact_bps,latency_ms,parent_id,order_id
2026-03-17 09:00:00,042700,BUY,31,317606.2756645775,1476.8691818402854,11.23012339093754,3.3499027447594463,1.4264732973513936,c8b91ce9-b7f6-4bc7-be3f-45004420c30c,52a0ba9c-708a-4b42-9cc9-bbd6845b941a
2026-03-17 09:00:30,042700,SELL,62,314410.0797161552,38012.17863768316,-5.094024380435611,2.8568795502719913,1.1746785304483844,1a36ab0d-5934-40b7-970b-28b8c8606dfa,0faffc2d-d954-4f07-baee-cae81532b1d5
2026-03-17 09:00:45,042700,BUY,62,314122.8915282077,2921.3428912123313,-19.92401816655465,3.9168614568188787,1.6193271904529247,8a5efbd0-d4d4-4ae2-822b-429792fefc03,5fc0431e-6a96-4d3d-a6ed-2769df2cd11e
2026-03-17 10:13:15,042700,SELL,26,307471.2662046181,15588.793196574139,246.74809818816522,0.9336732861708478,1.6088760483907851,ae9d3b4f-40b0-416e-9265-c2217d9f8179,cdf71290-4c48-4b57-b0c7-2b751c017128
2026-03-17 10:13:20,042700,SELL,36,307460.7225156876,21583.742720601265,247.08255303132185,1.2762789378528259,1.4194779988413044,ae9d3b4f-40b0-416e-9265-c2217d9f8179,a986f9c4-0e47-40ca-bfcc-8287721ad4e7
2026-03-17 10:13:25,042700,SELL,1,307498.9257164799,599.6229051471358,8.158384517306548,0.034907669215565235,1.4896576155351635,62509160-cc6c-40cb-b139-b6732a0b37fc,0584e56a-3cfa-478d-a991-60b4e120797f
2026-03-17 10:17:55,042700,BUY,64,306573.23270064266,2943.1030339261697,-5.762585146123424,2.3912718577196403,1.8977588157911325,08a17129-df29-4814-8ddf-585b15c6633d,bb7ab74a-f910-4f78-8d2e-b0ca288839ad
2026-03-17 10:29:10,042700,SELL,64,306440.2992336699,38243.749344362,10.09619450138938,1.9462352511856307,1.1707054376039583,91eb53b5-ad33-436d-a15c-016760e1a63f,bef14beb-0515-4fd7-a0fb-423c445cd419
2026-03-17 12:42:10,042700,BUY,64,307048.3392017334,2947.6640563366404,9.725809347462487,1.5758500972587368,1.5162320013447075,cf450bd1-1ef4-40a4-bef9-6aa8310ad146,42382695-ccd1-4900-a530-b4178ffd0826
2026-03-17 13:55:30,042700,SELL,64,307456.84770939685,38370.61459413273,9.525663382717985,1.402186534627001,1.6129776786082237,63bee7c1-153c-4599-bd0d-7cc26e7e89c3,099fbac3-d871-4cdc-ba41-5ec079d23c18
2026-03-17 13:56:15,042700,BUY,64,307544.28330143,2952.425119693728,-6.684539352396501,1.44127913523182,1.5257908668753928,2e9e11c5-329d-46be-9778-274ba9138dfe,84f156b3-4b54-45e1-be98-628632a6e97f
