timestamp,symbol,score,expected_return,confidence,horizon_steps,is_valid,tag_strategy,tag_spec_version,tag_exit_type
2026-03-13 10:13:16,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:17,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:18,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:19,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:20,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:21,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:22,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:23,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:24,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:25,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:26,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:27,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:28,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:29,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:30,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:31,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:32,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:33,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:34,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:35,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:36,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:37,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:38,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:39,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:40,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:41,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:42,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:43,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:44,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:45,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:46,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:47,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:48,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:49,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:50,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:51,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:52,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:53,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:54,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:55,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:56,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:57,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:58,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:13:59,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:00,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:01,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:02,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:03,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:04,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:05,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:06,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:07,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:08,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:09,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:10,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:11,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:12,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:13,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:14,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:15,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:16,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:17,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:18,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:19,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:20,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:21,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:22,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:23,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:24,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:25,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:26,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:27,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:28,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:29,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:30,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:31,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:32,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:33,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:34,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:35,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:36,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:37,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:38,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:39,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:40,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:41,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:42,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:43,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:44,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:45,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:46,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:47,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:48,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:49,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:50,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:51,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:52,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:53,005930,0.8,8.0,0.8,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:54,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:55,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:56,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:57,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:58,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:14:59,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:00,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:01,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:02,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:03,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:04,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:05,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:06,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:07,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:08,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:09,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:10,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:11,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:12,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:13,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:14,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:15,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:16,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:17,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:18,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:19,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:20,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:21,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:22,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:23,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:24,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:25,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:26,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:27,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:28,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:29,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:30,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:31,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:32,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:33,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:34,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:35,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:36,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:37,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:38,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:39,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:40,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:41,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:42,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:43,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:44,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:45,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:46,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:47,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:48,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:49,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:50,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:51,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:52,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:53,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:54,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:55,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:56,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:57,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:58,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:15:59,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:00,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:01,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:02,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:03,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:04,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:05,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:06,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:07,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:08,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:09,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:10,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:11,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:12,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:13,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:14,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:15,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:16,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:17,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:18,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:19,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:20,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:21,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:22,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:23,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:24,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:25,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:26,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:27,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:28,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:29,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:30,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:31,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:32,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:33,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:34,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:35,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:36,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:37,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:38,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:39,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:40,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:41,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:42,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:43,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:44,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:45,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:46,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:47,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:48,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:49,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:50,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:51,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:52,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:53,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:54,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:55,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:56,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:57,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:58,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:16:59,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:00,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:01,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:02,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:03,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:04,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:05,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:06,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:07,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:08,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:09,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:10,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:11,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:12,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:13,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:14,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:15,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
2026-03-13 10:17:16,005930,0.3,3.0,0.3,1,True,Compiled:imbalance_momentum,1.0,
