,cumulative_net_pnl
2026-03-13 10:13:00,-4557.782975117508
2026-03-13 10:17:55,-2268.435143148722
2026-03-13 10:17:55,19786368.526496984
2026-03-13 10:17:55,39575005.48813712
2026-03-13 10:17:55,59363642.44977725
2026-03-13 10:17:55,79152279.4114174
2026-03-13 10:23:15,79119537.15470177
2026-03-13 10:23:20,79062381.22596665
2026-03-13 10:26:15,79182941.17574814
2026-03-13 10:26:15,79270271.53769396
2026-03-13 10:26:15,79324383.85322957
2026-03-13 10:26:15,79345273.38520274
2026-03-13 10:26:15,79332916.01720203
2026-03-13 10:27:10,79307291.07623823
2026-03-13 10:27:10,79262587.03367586
2026-03-13 10:27:10,79198803.88951495
2026-03-13 10:27:10,79115941.64375548
2026-03-13 10:27:10,79014000.29639745
2026-03-13 10:27:20,78917438.376729
2026-03-13 10:27:20,78815612.14242598
2026-03-13 10:28:10,78733268.18456735
2026-03-13 10:29:30,78602228.97644514
2026-03-13 10:30:10,78645046.82889342
2026-03-13 10:30:10,78671770.78465858
2026-03-13 10:30:10,78683121.09052859
2026-03-13 10:39:35,78696731.55259834
2026-03-13 10:41:40,78706542.48116049
2026-03-13 10:59:30,79240125.1716555
2026-03-13 10:59:35,79720475.9448181
2026-03-13 11:00:45,79980791.9416375
2026-03-13 11:01:50,80414633.11868744
2026-03-13 11:01:50,80743302.67046574
2026-03-13 11:15:10,81023903.8419015
2026-03-13 11:15:15,81254270.87162103
2026-03-13 13:00:45,81109075.01828752
2026-03-13 13:01:35,80896941.31619821
2026-03-13 13:01:35,80677875.8133396
2026-03-13 13:01:35,80451878.50971171
2026-03-13 14:33:55,80112457.60273987
2026-03-13 14:34:05,79945626.6849733
2026-03-13 14:34:05,79814795.41071932
2026-03-13 14:34:35,79708324.11074263
2026-03-13 14:34:35,79595439.6206792
2026-03-13 14:34:35,79476141.94052902
2026-03-13 14:34:35,79350431.07029212
2026-03-13 14:34:35,79218307.0099685
2026-03-13 14:58:50,78994850.90572694
2026-03-13 14:58:55,78913223.69780181
2026-03-13 15:00:10,78752375.01583645
2026-03-13 15:20:35,77570276.19286941
2026-03-13 15:20:50,76495871.32528211
2026-03-13 15:20:50,75423455.5603267
2026-03-13 15:20:50,74353284.49335183
2026-03-13 15:22:20,73175263.35453455
2026-03-13 15:25:45,72050936.46973504
